Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
79096625.0,Ahana  Shroff,Myntra,08-07-2024,17208.0,Low,Card Not Present,Karnataka,Rupay,Federal Bank,0.0,63.0,Groceries,Lucknow
36102806.0,Nehmat Mall,Big Bazaar,21-11-2024,20075.0,Low,Card Not Present,Maharashtra,Mastercard,Axis Bank,0.0,40.0,Electronics,Kolkata
54066013.0,Inaaya  Sampath,Zomato,08-07-2024,6438.0,Low,Card Skimming,Maharashtra,Rupay,SBI,0.0,89.0,Electronics,Jaipur
57860400.0,Riya Dash,Uber,27-11-2024,5031.0,Medium,Card Not Present,Rajasthan,Rupay,HDFC Bank,1.0,10.0,Electronics,Jaipur
70040790.0,Tiya Viswanathan,Myntra,19-09-2024,252.0,Medium,Card Not Present,Gujarat,Mastercard,SBI,1.0,53.0,E-commerce,Bangalore
21982567.0,Nehmat Kar,Lifestyle,19-12-2023,14702.0,Low,Card Skimming,Telangana,Mastercard,Kotak Bank,0.0,88.0,Food Delivery,Jaipur
13291091.0,Dhanush Borde,Swiggy,07-10-2024,8567.0,Low,Identity Theft,Karnataka,Mastercard,Bank of Baroda,0.0,84.0,Transportation,Kochi
92630416.0,Inaaya  Kant,Lifestyle,22-12-2023,18546.0,Low,Card Not Present,Tamil Nadu,Mastercard,Axis Bank,0.0,20.0,E-commerce,Ahmedabad
85429387.0,Nitya Bera,Big Bazaar,14-12-2024,5015.0,High,Card Not Present,Kerala,Visa,HDFC Bank,1.0,26.0,Electronics,Mumbai
20976963.0,Shamik Bose,Swiggy,23-02-2024,13352.0,High,Account Takeover,Karnataka,Rupay,Federal Bank,0.0,83.0,Apparel,Lucknow
15961665.0,Aniruddh Reddy,Uber,19-12-2023,14020.0,Medium,Card Skimming,Kerala,Rupay,Axis Bank,0.0,86.0,Transportation,Ahmedabad
26896905.0,Nitara Chander,Myntra,31-03-2024,9453.0,High,Card Skimming,Tamil Nadu,Visa,Kotak Bank,0.0,15.0,Food Delivery,Bangalore
28606571.0,Suhana Deo,Zomato,01-04-2024,8565.0,Low,Identity Theft,Rajasthan,Rupay,Kotak Bank,1.0,17.0,E-commerce,Chennai
29713091.0,Veer Kant,Zomato,01-08-2024,5009.0,Medium,Account Takeover,Rajasthan,Visa,Yes Bank,0.0,22.0,Transportation,Hyderabad
19645801.0,Manikya Karpe,Big Bazaar,03-10-2024,6019.0,Low,Identity Theft,Telangana,Rupay,SBI,0.0,72.0,Food Delivery,Jaipur
70121811.0,Heer Bahl,Myntra,07-11-2024,20359.0,Low,Phishing,West Bengal,Visa,Andhra Bank,0.0,26.0,Food Delivery,Jaipur
95186326.0,Hazel Bawa,Zomato,29-07-2024,17599.0,Critical,Account Takeover,Maharashtra,Visa,SBI,1.0,30.0,Electronics,Jaipur
26524451.0,Lakshay Chandra,Amazon India,09-05-2024,3946.0,Medium,Card Not Present,Maharashtra,Rupay,Kotak Bank,0.0,91.0,E-commerce,Kochi
93307574.0,Riaan Uppal,Big Bazaar,30-08-2024,14755.0,Medium,Account Takeover,West Bengal,Mastercard,ICICI Bank,1.0,18.0,Food Delivery,Lucknow
76777000.0,Saksham Swaminathan,Zomato,18-12-2023,1711.0,Low,Account Takeover,Kerala,Amex,Kotak Bank,0.0,25.0,Transportation,Jaipur
48826652.0,Riaan Kumer,Amazon India,12-11-2024,7291.0,Low,Card Not Present,Karnataka,Visa,HDFC Bank,0.0,84.0,Groceries,Lucknow
53119289.0,Faiyaz Andra,Uber,07-08-2024,21076.0,Medium,Phishing,Maharashtra,Mastercard,Bank of Baroda,1.0,86.0,Groceries,Kochi
11754175.0,Rasha Buch,Big Bazaar,31-03-2024,3605.0,Low,Card Skimming,Uttar Pradesh,Rupay,Andhra Bank,0.0,74.0,E-commerce,Bangalore
56313270.0,Zaina Kant,Swiggy,20-02-2024,9461.0,High,Card Skimming,Maharashtra,Mastercard,HDFC Bank,0.0,78.0,Electronics,Kochi
77697734.0,Faiyaz Hans,Uber,29-10-2024,4329.0,High,Account Takeover,Kerala,Rupay,Yes Bank,0.0,42.0,E-commerce,Kolkata
20959297.0,Hansh Vohra,Uber,29-10-2024,18054.0,Medium,Card Not Present,West Bengal,Visa,HDFC Bank,1.0,81.0,Electronics,Jaipur
15774284.0,Samiha Balan,Big Bazaar,07-02-2024,4005.0,Medium,Phishing,Rajasthan,Amex,Andhra Bank,0.0,85.0,Groceries,Ahmedabad
49808870.0,Prerak Borra,Myntra,01-01-2024,11792.0,Medium,Phishing,Kerala,Visa,SBI,0.0,31.0,Groceries,Kochi
30436209.0,Yuvraj  Kant,Tata Cliq,17-03-2024,13557.0,Low,Account Takeover,Tamil Nadu,Mastercard,Federal Bank,0.0,82.0,Transportation,Lucknow
50300676.0,Reyansh Batra,Big Bazaar,29-05-2024,6566.0,Low,Account Takeover,Telangana,Amex,Yes Bank,1.0,93.0,E-commerce,Kolkata
62323465.0,Piya Lad,Swiggy,07-08-2024,18405.0,Low,Identity Theft,Telangana,Mastercard,Yes Bank,0.0,60.0,Electronics,Hyderabad
21344753.0,Parinaaz Deol,Reliance Digital,23-12-2023,12460.0,Low,Phishing,West Bengal,Mastercard,ICICI Bank,1.0,60.0,Food Delivery,Delhi
49929650.0,Aarna Bumb,Amazon India,01-03-2024,5611.0,High,Identity Theft,Karnataka,Amex,SBI,0.0,92.0,Food Delivery,Ahmedabad
45229302.0,Amira Bhat,Flipkart,22-10-2024,17881.0,High,Card Not Present,West Bengal,Rupay,Axis Bank,0.0,46.0,Apparel,Delhi
85944795.0,Alia Baral,Uber,14-03-2024,11238.0,Low,Card Skimming,Rajasthan,Visa,ICICI Bank,0.0,32.0,Electronics,Bangalore
71917708.0,Armaan Amble,Reliance Digital,30-01-2024,12007.0,High,Card Not Present,Uttar Pradesh,Rupay,Bank of Baroda,1.0,87.0,Groceries,Mumbai
13304438.0,Nehmat Lad,Tata Cliq,21-07-2024,9883.0,High,Card Skimming,Tamil Nadu,Visa,Axis Bank,0.0,43.0,E-commerce,Bangalore
30285704.0,Alia Dey,Amazon India,12-03-2024,8474.0,Low,Identity Theft,Delhi,Amex,SBI,0.0,10.0,Food Delivery,Kolkata
42380998.0,Himmat Cherian,Zomato,04-11-2024,11058.0,Low,Card Not Present,Delhi,Amex,ICICI Bank,0.0,13.0,Groceries,Chennai
85856573.0,Chirag Chander,Big Bazaar,03-11-2024,8224.0,Low,Identity Theft,Karnataka,Visa,Federal Bank,0.0,48.0,Transportation,Kolkata
89021354.0,Divit Saini,Uber,19-08-2024,1593.0,Critical,Phishing,Delhi,Mastercard,ICICI Bank,1.0,30.0,Electronics,Ahmedabad
19920333.0,Vedika Korpal,Reliance Digital,17-09-2024,7153.0,Critical,Identity Theft,Karnataka,Mastercard,Axis Bank,0.0,31.0,Food Delivery,Mumbai
92306692.0,Vidur Balan,Myntra,11-06-2024,7002.0,Medium,Card Skimming,Maharashtra,Rupay,Yes Bank,0.0,14.0,E-commerce,Bangalore
16695479.0,Mamooty Ranganathan,Big Bazaar,22-10-2024,14361.0,Low,Card Not Present,Karnataka,Visa,Federal Bank,0.0,22.0,E-commerce,Kolkata
60735981.0,Manjari Agate,Tata Cliq,11-07-2024,21337.0,Medium,Phishing,Kerala,Mastercard,ICICI Bank,0.0,48.0,Transportation,Hyderabad
41889517.0,Akarsh Gaba,Tata Cliq,07-09-2024,2074.0,Critical,Account Takeover,Maharashtra,Visa,Kotak Bank,0.0,77.0,E-commerce,Kochi
93878137.0,Seher Shah,Flipkart,17-09-2024,9854.0,Low,Card Not Present,Telangana,Rupay,Axis Bank,0.0,27.0,Electronics,Kolkata
23633392.0,Miraya Dash,Swiggy,17-05-2024,19087.0,Low,Card Not Present,Maharashtra,Amex,HDFC Bank,1.0,88.0,E-commerce,Kochi
93858354.0,Lagan Sabharwal,Reliance Digital,20-02-2024,21326.0,Medium,Card Not Present,Telangana,Mastercard,HDFC Bank,1.0,19.0,Food Delivery,Delhi
50133315.0,Darshit Ratti,Tata Cliq,06-03-2024,24449.0,Low,Account Takeover,Rajasthan,Visa,Federal Bank,0.0,47.0,Transportation,Jaipur
99881019.0,Baiju Sengupta,Swiggy,26-01-2024,8163.0,Low,Card Not Present,Tamil Nadu,Mastercard,SBI,0.0,91.0,Groceries,Chennai
42583702.0,Saksham Soni,Flipkart,07-05-2024,5001.0,Low,Phishing,Maharashtra,Rupay,Axis Bank,0.0,39.0,E-commerce,Jaipur
80744133.0,Dharmajan Apte,Swiggy,04-12-2024,22963.0,Low,Card Skimming,Rajasthan,Mastercard,Axis Bank,0.0,89.0,E-commerce,Ahmedabad
25683765.0,Akarsh Walia,Uber,14-12-2024,6874.0,High,Account Takeover,Gujarat,Rupay,ICICI Bank,0.0,12.0,Apparel,Kolkata
24972916.0,Seher Batta,Tata Cliq,29-08-2024,15571.0,Low,Identity Theft,Tamil Nadu,Amex,SBI,0.0,77.0,E-commerce,Lucknow
37530528.0,Hridaan Contractor,Flipkart,23-11-2024,6473.0,Critical,Account Takeover,Rajasthan,Visa,Bank of Baroda,0.0,61.0,Apparel,Bangalore
90527786.0,Saira Bose,Amazon India,23-03-2024,5840.0,Low,Phishing,Rajasthan,Mastercard,Axis Bank,0.0,74.0,Food Delivery,Ahmedabad
28967339.0,Tanya Sarna,Big Bazaar,22-11-2024,3202.0,High,Account Takeover,Delhi,Amex,Kotak Bank,1.0,69.0,Groceries,Bangalore
18105851.0,Nakul Rana,Swiggy,27-05-2024,12974.0,Low,Phishing,Tamil Nadu,Rupay,SBI,0.0,87.0,Transportation,Bangalore
43702153.0,Hazel Dey,Big Bazaar,18-01-2024,22838.0,Low,Card Not Present,West Bengal,Amex,Kotak Bank,0.0,57.0,Food Delivery,Kolkata
75904529.0,Advik Balay,Tata Cliq,14-02-2024,4626.0,Low,Card Not Present,Delhi,Mastercard,Yes Bank,0.0,17.0,Apparel,Ahmedabad
69016171.0,Ojas Srinivasan,Myntra,22-11-2024,24909.0,Low,Phishing,West Bengal,Amex,Kotak Bank,0.0,18.0,Transportation,Kochi
96058186.0,Drishya Lata,Zomato,19-01-2024,6890.0,High,Identity Theft,Kerala,Rupay,Yes Bank,1.0,32.0,E-commerce,Kolkata
13034228.0,Ojas Arora,Uber,03-02-2024,19871.0,Low,Card Not Present,West Bengal,Visa,HDFC Bank,1.0,44.0,Food Delivery,Chennai
55328276.0,Hunar Krishna,Lifestyle,27-01-2024,20391.0,Critical,Card Skimming,Tamil Nadu,Amex,SBI,0.0,95.0,Electronics,Lucknow
88656447.0,Kismat Aurora,Reliance Digital,24-09-2024,20815.0,Medium,Account Takeover,Gujarat,Amex,SBI,0.0,49.0,Food Delivery,Hyderabad
99785209.0,Vritika Sharma,Lifestyle,08-11-2024,4759.0,Critical,Card Not Present,Maharashtra,Mastercard,Federal Bank,0.0,32.0,Apparel,Delhi
38065614.0,Mohanlal Chaudhuri,Reliance Digital,24-04-2024,4024.0,Medium,Account Takeover,Gujarat,Amex,Federal Bank,0.0,17.0,E-commerce,Delhi
62517762.0,Mamooty Kant,Amazon India,04-04-2024,12321.0,Medium,Card Skimming,Kerala,Mastercard,SBI,0.0,80.0,E-commerce,Bangalore
34035436.0,Sahil Deshmukh,Reliance Digital,09-05-2024,4619.0,High,Identity Theft,Telangana,Mastercard,ICICI Bank,0.0,55.0,Groceries,Mumbai
97416206.0,Elakshi Dugar,Flipkart,11-02-2024,7060.0,Medium,Identity Theft,Uttar Pradesh,Amex,ICICI Bank,0.0,29.0,E-commerce,Jaipur
18982234.0,Suhana Barman,Big Bazaar,03-10-2024,11009.0,Low,Card Skimming,Telangana,Mastercard,Kotak Bank,0.0,43.0,Electronics,Chennai
75876902.0,Alia Kari,Uber,14-04-2024,13717.0,Medium,Card Not Present,Telangana,Visa,Axis Bank,1.0,32.0,Electronics,Hyderabad
84378270.0,Tanya Chatterjee,Myntra,22-08-2024,9479.0,Low,Identity Theft,Maharashtra,Mastercard,HDFC Bank,1.0,22.0,Food Delivery,Lucknow
11103414.0,Anya Cheema,Uber,12-12-2024,867.0,Low,Phishing,Rajasthan,Amex,Axis Bank,0.0,17.0,Groceries,Lucknow
20917683.0,Dhruv Guha,Reliance Digital,28-12-2023,21511.0,Low,Identity Theft,Rajasthan,Amex,ICICI Bank,0.0,90.0,E-commerce,Kolkata
22770356.0,Tarini Chhabra,Big Bazaar,31-10-2024,16910.0,Medium,Card Not Present,Rajasthan,Mastercard,Federal Bank,1.0,43.0,Apparel,Mumbai
82767917.0,Miraya Goda,Zomato,20-05-2024,10045.0,Medium,Card Skimming,Rajasthan,Mastercard,HDFC Bank,0.0,17.0,Electronics,Ahmedabad
47451037.0,Hrishita Chakraborty,Swiggy,27-10-2024,20937.0,Medium,Phishing,Karnataka,Rupay,Andhra Bank,0.0,39.0,Groceries,Lucknow
26950485.0,Elakshi Swamy,Big Bazaar,26-03-2024,23615.0,High,Identity Theft,Karnataka,Visa,Federal Bank,0.0,70.0,Apparel,Kolkata
22585061.0,Sara Master,Lifestyle,14-12-2024,20134.0,Medium,Card Not Present,Rajasthan,Visa,Andhra Bank,0.0,49.0,Transportation,Delhi
74089321.0,Sana Bains,Reliance Digital,24-08-2024,8391.0,Low,Phishing,Karnataka,Visa,Federal Bank,0.0,12.0,E-commerce,Mumbai
26400306.0,Ishaan Dugar,Reliance Digital,19-11-2024,24466.0,Low,Card Not Present,West Bengal,Rupay,Andhra Bank,1.0,60.0,Electronics,Chennai
70441809.0,Samar Seth,Tata Cliq,01-09-2024,4478.0,High,Card Skimming,Maharashtra,Amex,Yes Bank,0.0,27.0,Food Delivery,Hyderabad
90474062.0,Divij Rao,Swiggy,12-07-2024,11512.0,Medium,Identity Theft,Maharashtra,Rupay,Federal Bank,1.0,72.0,Groceries,Hyderabad
10036453.0,Saksham Ghose,Reliance Digital,10-02-2024,13620.0,Medium,Identity Theft,Gujarat,Visa,Bank of Baroda,0.0,76.0,Groceries,Kochi
90028796.0,Trisha Khanna,Lifestyle,02-06-2024,18763.0,Medium,Card Not Present,Telangana,Amex,ICICI Bank,0.0,27.0,Electronics,Chennai
84110896.0,Eva Sharma,Amazon India,28-10-2024,18831.0,Critical,Account Takeover,Uttar Pradesh,Visa,Axis Bank,0.0,30.0,Transportation,Delhi
77878340.0,Saanvi Rajan,Lifestyle,25-09-2024,20431.0,Medium,Phishing,Uttar Pradesh,Visa,ICICI Bank,1.0,20.0,Electronics,Kochi
17767871.0,Farhan Chowdhury,Lifestyle,15-06-2024,7286.0,Medium,Card Not Present,West Bengal,Visa,Yes Bank,0.0,90.0,E-commerce,Mumbai
55084639.0,Armaan Chada,Uber,19-12-2023,18201.0,Low,Account Takeover,Gujarat,Amex,Federal Bank,0.0,55.0,Food Delivery,Bangalore
43909427.0,Yasmin Chaudhary,Lifestyle,08-07-2024,12237.0,High,Card Not Present,West Bengal,Amex,ICICI Bank,0.0,81.0,Apparel,Bangalore
11903948.0,Divit Gola,Myntra,02-11-2024,13678.0,High,Account Takeover,Rajasthan,Mastercard,Kotak Bank,0.0,64.0,E-commerce,Jaipur
59019965.0,Ivan Kant,Uber,23-12-2023,16720.0,High,Account Takeover,Kerala,Amex,Federal Bank,0.0,69.0,Apparel,Hyderabad
41835616.0,Vanya Bhasin,Swiggy,18-11-2024,17014.0,Low,Card Not Present,Telangana,Amex,HDFC Bank,0.0,69.0,Transportation,Lucknow
27433729.0,Kiaan Jayaraman,Myntra,24-01-2024,24000.0,Low,Account Takeover,Rajasthan,Amex,Federal Bank,0.0,92.0,Food Delivery,Jaipur
87906190.0,Hridaan Gala,Zomato,05-04-2024,15370.0,Medium,Card Not Present,Uttar Pradesh,Visa,Andhra Bank,1.0,90.0,Apparel,Bangalore
60239461.0,Inaaya  Vohra,Flipkart,23-03-2024,12022.0,High,Account Takeover,West Bengal,Amex,Yes Bank,1.0,35.0,E-commerce,Jaipur
93873983.0,Adira Jha,Big Bazaar,29-06-2024,24832.0,Critical,Card Not Present,Karnataka,Visa,ICICI Bank,0.0,69.0,Electronics,Kolkata
37506434.0,Nakul Deep,Big Bazaar,19-10-2024,14758.0,High,Identity Theft,Maharashtra,Amex,SBI,0.0,39.0,Transportation,Hyderabad
36595607.0,Yuvaan Bava,Zomato,18-04-2024,21612.0,High,Card Skimming,Uttar Pradesh,Rupay,HDFC Bank,0.0,15.0,Food Delivery,Bangalore
94337967.0,Rati Dhillon,Uber,15-04-2024,179.0,Low,Card Not Present,Delhi,Visa,Andhra Bank,1.0,78.0,Groceries,Bangalore
77985819.0,Aaryahi Lalla,Tata Cliq,28-07-2024,16968.0,Low,Card Not Present,Uttar Pradesh,Amex,Yes Bank,0.0,89.0,Groceries,Mumbai
16720205.0,Jhanvi Goswami,Tata Cliq,13-10-2024,1086.0,Low,Card Not Present,Karnataka,Rupay,Kotak Bank,0.0,34.0,Electronics,Kolkata
10278817.0,Ivan Chada,Amazon India,18-03-2024,14950.0,Low,Phishing,Rajasthan,Rupay,Axis Bank,1.0,37.0,Groceries,Jaipur
21513009.0,Adah Sehgal,Myntra,14-12-2024,23277.0,Critical,Phishing,Kerala,Rupay,ICICI Bank,0.0,16.0,E-commerce,Kochi
46620083.0,Kaira Karnik,Swiggy,23-02-2024,14304.0,Medium,Account Takeover,Kerala,Visa,Federal Bank,1.0,52.0,Food Delivery,Mumbai
64197841.0,Kaira Ben,Myntra,13-04-2024,14451.0,High,Card Skimming,Maharashtra,Rupay,SBI,0.0,48.0,Transportation,Ahmedabad
65593686.0,Alia Bansal,Big Bazaar,04-10-2024,16570.0,Low,Identity Theft,Telangana,Amex,Bank of Baroda,0.0,60.0,Groceries,Bangalore
32746603.0,Ayesha Mann,Reliance Digital,13-06-2024,18665.0,Low,Identity Theft,Kerala,Visa,Andhra Bank,0.0,58.0,E-commerce,Kochi
40476578.0,Uthkarsh Sridhar,Lifestyle,10-07-2024,14889.0,High,Account Takeover,Uttar Pradesh,Rupay,Bank of Baroda,0.0,74.0,Transportation,Hyderabad
40246722.0,Mamooty Kale,Uber,17-01-2024,7965.0,Critical,Account Takeover,Maharashtra,Rupay,Bank of Baroda,0.0,10.0,E-commerce,Chennai
86063662.0,Kabir Ratta,Flipkart,23-10-2024,10556.0,High,Card Skimming,Kerala,Amex,Andhra Bank,0.0,93.0,Electronics,Kolkata
51663167.0,Ira Chaudhry,Lifestyle,10-01-2024,4400.0,High,Identity Theft,Karnataka,Rupay,SBI,0.0,22.0,Electronics,Jaipur
10941967.0,Rohan Bahl,Reliance Digital,08-12-2024,24030.0,High,Identity Theft,Rajasthan,Rupay,ICICI Bank,0.0,72.0,Groceries,Jaipur
21703651.0,Arnav Kala,Tata Cliq,08-12-2024,8118.0,High,Identity Theft,Maharashtra,Mastercard,Federal Bank,1.0,62.0,Groceries,Delhi
57373126.0,Vihaan Issac,Uber,29-11-2024,17438.0,Medium,Account Takeover,Karnataka,Visa,Andhra Bank,1.0,29.0,E-commerce,Lucknow
85049341.0,Ojas Dey,Reliance Digital,26-12-2023,3375.0,Medium,Card Not Present,Karnataka,Amex,Federal Bank,1.0,14.0,Apparel,Bangalore
83959989.0,Lakshit Chadha,Tata Cliq,11-02-2024,6942.0,High,Phishing,Maharashtra,Amex,Kotak Bank,0.0,31.0,Transportation,Delhi
26137438.0,Seher Bhasin,Myntra,20-06-2024,5819.0,Medium,Card Not Present,Delhi,Visa,Federal Bank,0.0,76.0,Groceries,Delhi
92663281.0,Arnav Kibe,Swiggy,24-07-2024,22864.0,Medium,Card Skimming,Kerala,Mastercard,ICICI Bank,1.0,91.0,E-commerce,Lucknow
69633951.0,Aayush Grover,Big Bazaar,16-05-2024,14577.0,Low,Card Not Present,Tamil Nadu,Mastercard,SBI,0.0,14.0,Electronics,Delhi
41035476.0,Indrans Kannan,Flipkart,27-10-2024,21092.0,Low,Card Skimming,Maharashtra,Visa,Kotak Bank,1.0,40.0,Transportation,Jaipur
68711991.0,Nayantara Brahmbhatt,Amazon India,07-03-2024,17800.0,High,Account Takeover,Karnataka,Amex,Federal Bank,0.0,70.0,Food Delivery,Jaipur
16606687.0,Siya Comar,Amazon India,02-12-2024,507.0,Low,Account Takeover,Uttar Pradesh,Mastercard,Andhra Bank,0.0,46.0,Groceries,Delhi
85633127.0,Ishita Vasa,Myntra,21-06-2024,6300.0,Low,Phishing,Delhi,Visa,Andhra Bank,1.0,13.0,Electronics,Mumbai
58136746.0,Jivika Iyengar,Swiggy,02-02-2024,13639.0,Medium,Card Not Present,Uttar Pradesh,Amex,Kotak Bank,0.0,11.0,Apparel,Mumbai
40997247.0,Arnav Jani,Uber,05-03-2024,10350.0,Low,Identity Theft,Telangana,Mastercard,ICICI Bank,0.0,53.0,Electronics,Hyderabad
17996489.0,Shalv Swaminathan,Big Bazaar,28-10-2024,7945.0,Critical,Card Not Present,Uttar Pradesh,Amex,Axis Bank,0.0,95.0,Groceries,Chennai
82903255.0,Jayant Kari,Big Bazaar,14-06-2024,12484.0,Low,Phishing,Gujarat,Rupay,ICICI Bank,0.0,77.0,Transportation,Jaipur
65231136.0,Miraya Handa,Uber,08-03-2024,16544.0,Low,Card Not Present,Kerala,Mastercard,SBI,0.0,87.0,Groceries,Chennai
91022854.0,Anvi Golla,Myntra,27-04-2024,8226.0,Medium,Card Skimming,Rajasthan,Rupay,Kotak Bank,1.0,12.0,E-commerce,Mumbai
38927003.0,Alisha Wable,Flipkart,17-05-2024,18809.0,Medium,Card Skimming,Karnataka,Mastercard,Andhra Bank,1.0,11.0,Transportation,Jaipur
79105985.0,Drishya Balasubramanian,Big Bazaar,12-06-2024,4498.0,Low,Card Not Present,Rajasthan,Amex,HDFC Bank,1.0,94.0,Apparel,Ahmedabad
73941325.0,Divij Saha,Swiggy,09-02-2024,11530.0,Medium,Identity Theft,Telangana,Rupay,Kotak Bank,0.0,72.0,Food Delivery,Kochi
66081288.0,Saira Wagle,Uber,15-03-2024,22394.0,Low,Identity Theft,Maharashtra,Amex,Andhra Bank,0.0,25.0,E-commerce,Mumbai
64376157.0,Ryan Krishnan,Tata Cliq,18-02-2024,6693.0,Medium,Card Skimming,Uttar Pradesh,Amex,Kotak Bank,0.0,60.0,Electronics,Bangalore
97464125.0,Zain Sabharwal,Uber,06-05-2024,11922.0,Low,Phishing,Delhi,Rupay,Kotak Bank,0.0,39.0,Electronics,Kolkata
11999667.0,Navya Gaba,Reliance Digital,10-11-2024,20228.0,Low,Account Takeover,Rajasthan,Mastercard,ICICI Bank,0.0,49.0,Food Delivery,Kolkata
95803807.0,Darshit Bhavsar,Big Bazaar,09-05-2024,875.0,High,Card Not Present,Uttar Pradesh,Visa,Yes Bank,0.0,88.0,Electronics,Bangalore
39487873.0,Kartik De,Zomato,12-04-2024,8133.0,High,Account Takeover,Delhi,Visa,Axis Bank,1.0,61.0,E-commerce,Mumbai
93075828.0,Vihaan Bhardwaj,Amazon India,29-09-2024,11747.0,Low,Account Takeover,Telangana,Amex,Bank of Baroda,0.0,60.0,Groceries,Chennai
78044303.0,Vanya Sachdev,Flipkart,20-09-2024,13292.0,High,Card Skimming,Delhi,Visa,Federal Bank,0.0,76.0,Food Delivery,Kolkata
98552438.0,Sahil Bhavsar,Myntra,31-12-2023,6256.0,Medium,Phishing,Kerala,Rupay,Bank of Baroda,0.0,13.0,Electronics,Chennai
49527071.0,Hazel Kamdar,Swiggy,18-02-2024,6715.0,Critical,Account Takeover,Kerala,Rupay,SBI,0.0,41.0,Transportation,Lucknow
61336800.0,Keya Dixit,Reliance Digital,05-05-2024,17543.0,High,Account Takeover,Gujarat,Amex,Federal Bank,0.0,23.0,Electronics,Ahmedabad
22948163.0,Rohan Sharaf,Lifestyle,17-03-2024,6161.0,Low,Account Takeover,Delhi,Mastercard,Andhra Bank,0.0,29.0,Apparel,Mumbai
80049301.0,Anahita Kaul,Zomato,11-10-2024,16279.0,Medium,Card Skimming,Telangana,Amex,Axis Bank,0.0,27.0,E-commerce,Hyderabad
93311283.0,Indrajit Aggarwal,Big Bazaar,04-09-2024,18353.0,Medium,Phishing,Kerala,Amex,Kotak Bank,0.0,20.0,Groceries,Ahmedabad
51864778.0,Pranay Dubey,Reliance Digital,08-12-2024,22102.0,Critical,Identity Theft,Delhi,Amex,SBI,0.0,51.0,Groceries,Mumbai
43455099.0,Taran Chandran,Tata Cliq,07-04-2024,18097.0,Low,Card Not Present,Karnataka,Visa,Yes Bank,0.0,48.0,Electronics,Jaipur
26759480.0,Drishya Das,Lifestyle,08-02-2024,14225.0,Medium,Identity Theft,Maharashtra,Amex,Yes Bank,0.0,84.0,Food Delivery,Delhi
25081879.0,Misha Tripathi,Reliance Digital,13-02-2024,1214.0,High,Phishing,Uttar Pradesh,Amex,ICICI Bank,1.0,94.0,Transportation,Mumbai
29294462.0,Veer Srinivasan,Uber,27-09-2024,8546.0,High,Phishing,Tamil Nadu,Rupay,HDFC Bank,1.0,43.0,Transportation,Chennai
37503780.0,Tejas Thakur,Myntra,18-03-2024,22433.0,Critical,Account Takeover,Maharashtra,Amex,SBI,0.0,55.0,Groceries,Jaipur
52779240.0,Ivana Kakar,Amazon India,09-11-2024,21955.0,Medium,Account Takeover,West Bengal,Visa,Yes Bank,0.0,89.0,E-commerce,Jaipur
96305526.0,Dishani Savant,Amazon India,15-12-2024,3693.0,Medium,Phishing,Uttar Pradesh,Visa,Axis Bank,1.0,31.0,Electronics,Chennai
96303693.0,Anahi Bandi,Zomato,31-05-2024,13131.0,Critical,Phishing,Rajasthan,Mastercard,SBI,1.0,40.0,Food Delivery,Mumbai
85408160.0,Shayak Srinivasan,Zomato,22-01-2024,4731.0,Medium,Account Takeover,Karnataka,Mastercard,Bank of Baroda,0.0,92.0,E-commerce,Jaipur
66190872.0,Aaina Walla,Zomato,10-07-2024,16724.0,Critical,Identity Theft,Delhi,Mastercard,Bank of Baroda,0.0,12.0,Food Delivery,Delhi
70531547.0,Renee Mall,Swiggy,04-04-2024,9063.0,High,Phishing,West Bengal,Rupay,Kotak Bank,1.0,73.0,E-commerce,Kochi
73852350.0,Rhea Divan,Amazon India,26-10-2024,2564.0,High,Card Skimming,Gujarat,Amex,Bank of Baroda,1.0,61.0,Electronics,Hyderabad
49379435.0,Madhav Yogi,Swiggy,27-09-2024,13275.0,Medium,Phishing,West Bengal,Amex,Bank of Baroda,0.0,15.0,Apparel,Mumbai
37805255.0,Lakshit Dhawan,Tata Cliq,31-01-2024,7041.0,Medium,Identity Theft,Delhi,Amex,Yes Bank,0.0,44.0,E-commerce,Mumbai
71338553.0,Vidur Balasubramanian,Zomato,18-08-2024,1274.0,Medium,Card Skimming,Maharashtra,Visa,Andhra Bank,1.0,53.0,Food Delivery,Chennai
41797189.0,Taimur Chahal,Myntra,25-03-2024,9248.0,Low,Account Takeover,West Bengal,Visa,Axis Bank,0.0,95.0,E-commerce,Lucknow
46109432.0,Kavya Sarkar,Uber,31-01-2024,14248.0,Medium,Card Skimming,Tamil Nadu,Rupay,Federal Bank,0.0,23.0,Electronics,Ahmedabad
60931822.0,Hrishita Sood,Big Bazaar,28-05-2024,22850.0,Low,Card Skimming,Karnataka,Visa,Kotak Bank,1.0,51.0,E-commerce,Jaipur
71675303.0,Keya Kamdar,Reliance Digital,24-06-2024,13363.0,Medium,Card Not Present,Gujarat,Amex,SBI,0.0,44.0,Transportation,Kolkata
48040457.0,Ivan Zacharia,Tata Cliq,13-03-2024,23783.0,Medium,Card Skimming,Uttar Pradesh,Amex,Axis Bank,1.0,52.0,Groceries,Chennai
96559509.0,Tejas Chandra,Tata Cliq,24-07-2024,16730.0,Low,Identity Theft,Tamil Nadu,Amex,Kotak Bank,0.0,76.0,Groceries,Hyderabad
